EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, STUTTGART/ECHTERDINGEN (STAID: 2763).
Blended and updated with sources: 115709 910738 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115709,19800227,   12,    0
115709,19800228,   24,    0
115709,19800229,   25,    0
115709,19800301,   23,    0
115709,19800302,   19,    0
115709,19800303,   41,    0
115709,19800304,   16,    0
115709,19800305,   17,    0
115709,19800306,   28,    0
115709,19800307,   46,    0
115709,19800308,   19,    0
115709,19800309,   26,    0
115709,19800310,   22,    0
115709,19800311,   22,    0
115709,19800312,   27,    0
115709,19800313,   14,    0
115709,19800314,   36,    0
115709,19800315,   29,    0
115709,19800316,   12,    0
115709,19800317,    9,    0
115709,19800318,   13,    0
115709,19800319,   24,    0
115709,19800320,   43,    0
115709,19800321,   21,    0
115709,19800322,   22,    0
115709,19800323,   28,    0
115709,19800324,    9,    0
115709,19800325,   14,    0
115709,19800326,   26,    0
115709,19800327,   47,    0
115709,19800328,   56,    0
115709,19800329,   66,    0
115709,19800330,   54,    0
115709,19800331,   22,    0
115709,19800401,   45,    0
115709,19800402,   78,    0
115709,19800403,   51,    0
115709,19800404,   42,    0
115709,19800405,   39,    0
115709,19800406,   30,    0
115709,19800407,   17,    0
115709,19800408,   39,    0
115709,19800409,   46,    0
115709,19800410,   33,    0
115709,19800411,   13,    0
115709,19800412,   30,    0
115709,19800413,   12,    0
115709,19800414,   15,    0
115709,19800415,   13,    0
115709,19800416,   12,    0
115709,19800417,   13,    0
115709,19800418,   38,    0
115709,19800419,   53,    0
115709,19800420,   54,    0
115709,19800421,   23,    0
115709,19800422,   29,    0
115709,19800423,   45,    0
115709,19800424,   75,    0
115709,19800425,   39,    0
115709,19800426,   22,    0
115709,19800427,   12,    0
115709,19800428,   12,    0
115709,19800429,   16,    0
115709,19800430,   27,    0
115709,19800501,   36,    0
115709,19800502,   24,    0
115709,19800503,   17,    0
115709,19800504,   33,    0
115709,19800505,   38,    0
115709,19800506,   15,    0
115709,19800507,   20,    0
115709,19800508,   13,    0
115709,19800509,   25,    0
115709,19800510,   27,    0
115709,19800511,   42,    0
115709,19800512,   41,    0
115709,19800513,   62,    0
115709,19800514,   51,    0
115709,19800515,   54,    0
115709,19800516,   37,    0
115709,19800517,   25,    0
115709,19800518,   16,    0
115709,19800519,   11,    0
115709,19800520,   14,    0
115709,19800521,   15,    0
115709,19800522,   29,    0
115709,19800523,   28,    0
115709,19800524,   26,    0
115709,19800525,   13,    0
115709,19800526,   13,    0
115709,19800527,   21,    0
115709,19800528,   15,    0
115709,19800529,   21,    0
115709,19800530,   35,    0
115709,19800531,   22,    0
115709,19800601,   39,    0
115709,19800602,   39,    0
115709,19800603,   34,    0
115709,19800604,   26,    0
115709,19800605,   12,    0
115709,19800606,   14,    0
115709,19800607,   20,    0
115709,19800608,   15,    0
115709,19800609,   17,    0
115709,19800610,   17,    0
115709,19800611,   35,    0
115709,19800612,   11,    0
115709,19800613,   19,    0
115709,19800614,   32,    0
115709,19800615,   41,    0
115709,19800616,   21,    0
115709,19800617,   27,    0
115709,19800618,   26,    0
115709,19800619,   35,    0
115709,19800620,   46,    0
115709,19800621,   20,    0
115709,19800622,   25,    0
115709,19800623,   26,    0
115709,19800624,   30,    0
115709,19800625,   46,    0
115709,19800626,   27,    0
115709,19800627,   39,    0
115709,19800628,   45,    0
115709,19800629,   49,    0
115709,19800630,   35,    0
115709,19800701,   36,    0
115709,19800702,   59,    0
115709,19800703,   43,    0
115709,19800704,   16,    0
115709,19800705,   19,    0
115709,19800706,   16,    0
115709,19800707,   30,    0
115709,19800708,   24,    0
115709,19800709,   25,    0
115709,19800710,   53,    0
115709,19800711,   48,    0
115709,19800712,   31,    0
115709,19800713,   33,    0
115709,19800714,   34,    0
115709,19800715,   30,    0
115709,19800716,   37,    0
115709,19800717,   22,    0
115709,19800718,   24,    0
115709,19800719,   21,    0
115709,19800720,   24,    0
115709,19800721,   66,    0
115709,19800722,   23,    0
115709,19800723,   11,    0
115709,19800724,   13,    0
115709,19800725,   18,    0
115709,19800726,   14,    0
115709,19800727,   27,    0
115709,19800728,   12,    0
115709,19800729,   22,    0
115709,19800730,   33,    0
115709,19800731,   15,    0
115709,19800801,   13,    0
115709,19800802,   12,    0
115709,19800803,   13,    0
115709,19800804,   23,    0
115709,19800805,   30,    0
115709,19800806,   28,    0
115709,19800807,   11,    0
115709,19800808,   27,    0
115709,19800809,   18,    0
115709,19800810,   17,    0
115709,19800811,    9,    0
115709,19800812,   50,    0
115709,19800813,   23,    0
115709,19800814,   17,    0
115709,19800815,   18,    0
115709,19800816,   18,    0
115709,19800817,    9,    0
115709,19800818,   10,    0
115709,19800819,   13,    0
115709,19800820,   33,    0
115709,19800821,   57,    0
115709,19800822,   56,    0
115709,19800823,   34,    0
115709,19800824,   19,    0
115709,19800825,   12,    0
115709,19800826,   13,    0
115709,19800827,   10,    0
115709,19800828,   10,    0
115709,19800829,   12,    0
115709,19800830,   45,    0
115709,19800831,   57,    0
115709,19800901,   40,    0
115709,19800902,   23,    0
115709,19800903,   13,    0
115709,19800904,   17,    0
115709,19800905,   23,    0
115709,19800906,   29,    0
115709,19800907,   18,    0
115709,19800908,   13,    0
115709,19800909,   37,    0
115709,19800910,   36,    0
115709,19800911,   64,    0
115709,19800912,   34,    0
115709,19800913,   60,    0
115709,19800914,   45,    0
115709,19800915,   28,    0
115709,19800916,   15,    0
115709,19800917,   27,    0
115709,19800918,    8,    0
115709,19800919,    8,    0
115709,19800920,   10,    0
115709,19800921,   14,    0
115709,19800922,   18,    0
115709,19800923,   15,    0
115709,19800924,   10,    0
115709,19800925,   11,    0
115709,19800926,   20,    0
115709,19800927,    9,    0
115709,19800928,   14,    0
115709,19800929,    8,    0
115709,19800930,   21,    0
115709,19801001,   18,    0
115709,19801002,   24,    0
115709,19801003,   12,    0
115709,19801004,   14,    0
115709,19801005,   13,    0
115709,19801006,   24,    0
115709,19801007,   58,    0
115709,19801008,   46,    0
115709,19801009,   29,    0
115709,19801010,   14,    0
115709,19801011,   21,    0
115709,19801012,   21,    0
115709,19801013,   38,    0
115709,19801014,    8,    0
115709,19801015,   10,    0
115709,19801016,   12,    0
115709,19801017,   21,    0
115709,19801018,   14,    0
115709,19801019,   31,    0
115709,19801020,   19,    0
115709,19801021,    7,    0
115709,19801022,    9,    0
115709,19801023,   27,    0
115709,19801024,   30,    0
115709,19801025,   38,    0
115709,19801026,   10,    0
115709,19801027,    9,    0
115709,19801028,   12,    0
115709,19801029,   51,    0
115709,19801030,   27,    0
115709,19801031,   21,    0
115709,19801101,   46,    0
115709,19801102,   56,    0
115709,19801103,   48,    0
115709,19801104,   54,    0
115709,19801105,   50,    0
115709,19801106,   27,    0
115709,19801107,    5,    0
115709,19801108,    7,    0
115709,19801109,   17,    0
115709,19801110,   17,    0
115709,19801111,   10,    0
115709,19801112,    5,    0
115709,19801113,    8,    0
115709,19801114,   20,    0
115709,19801115,   45,    0
115709,19801116,   60,    0
115709,19801117,   29,    0
115709,19801118,   62,    0
115709,19801119,   32,    0
115709,19801120,   13,    0
115709,19801121,   24,    0
115709,19801122,   15,    0
115709,19801123,   17,    0
115709,19801124,    8,    0
115709,19801125,   22,    0
115709,19801126,   28,    0
115709,19801127,   15,    0
115709,19801128,   33,    0
115709,19801129,   23,    0
115709,19801130,   66,    0
115709,19801201,   43,    0
115709,19801202,   21,    0
115709,19801203,   38,    0
115709,19801204,   57,    0
115709,19801205,   68,    0
115709,19801206,   73,    0
115709,19801207,   18,    0
115709,19801208,   12,    0
115709,19801209,    6,    0
115709,19801210,   17,    0
115709,19801211,   27,    0
115709,19801212,    8,    0
115709,19801213,   29,    0
115709,19801214,   52,    0
115709,19801215,   68,    0
115709,19801216,   26,    0
115709,19801217,   14,    0
115709,19801218,   33,    0
115709,19801219,   11,    0
115709,19801220,   22,    0
115709,19801221,   37,    0
115709,19801222,   47,    0
115709,19801223,   56,    0
115709,19801224,   44,    0
115709,19801225,   36,    0
115709,19801226,   36,    0
115709,19801227,   24,    0
115709,19801228,   12,    0
115709,19801229,    9,    0
115709,19801230,    8,    0
115709,19801231,   19,    0
115709,19810101,   86,    0
115709,19810102,   72,    0
115709,19810103,  110,    0
115709,19810104,   60,    0
115709,19810105,   83,    0
115709,19810106,   52,    0
115709,19810107,   41,    0
115709,19810108,   12,    0
115709,19810109,   13,    0
115709,19810110,   17,    0
115709,19810111,   37,    0
115709,19810112,   22,    0
115709,19810113,   34,    0
115709,19810114,   48,    0
115709,19810115,   85,    0
115709,19810116,   61,    0
115709,19810117,   55,    0
115709,19810118,   39,    0
115709,19810119,   52,    0
115709,19810120,   42,    0
115709,19810121,   20,    0
115709,19810122,    7,    0
115709,19810123,    4,    0
115709,19810124,    7,    0
115709,19810125,   31,    0
115709,19810126,   29,    0
115709,19810127,    6,    0
115709,19810128,   11,    0
115709,19810129,   13,    0
115709,19810130,    9,    0
115709,19810131,    5,    0
115709,19810201,    8,    0
115709,19810202,    7,    0
115709,19810203,   59,    0
115709,19810204,   57,    0
115709,19810205,   47,    0
115709,19810206,   47,    0
115709,19810207,   60,    0
115709,19810208,   37,    0
115709,19810209,   19,    0
115709,19810210,   52,    0
115709,19810211,   33,    0
115709,19810212,   17,    0
115709,19810213,   21,    0
115709,19810214,   11,    0
115709,19810215,    9,    0
115709,19810216,   23,    0
115709,19810217,   38,    0
115709,19810218,   38,    0
115709,19810219,   30,    0
115709,19810220,   12,    0
115709,19810221,    6,    0
115709,19810222,    9,    0
115709,19810223,    6,    0
115709,19810224,   11,    0
115709,19810225,   22,    0
115709,19810226,   21,    0
115709,19810227,   32,    0
115709,19810228,   18,    0
115709,19810301,   17,    0
115709,19810302,   16,    0
115709,19810303,   19,    0
115709,19810304,   25,    0
115709,19810305,   16,    0
115709,19810306,   14,    0
115709,19810307,   36,    0
115709,19810308,   41,    0
115709,19810309,   68,    0
115709,19810310,   60,    0
115709,19810311,   74,    0
115709,19810312,   48,    0
115709,19810313,   44,    0
115709,19810314,   50,    0
115709,19810315,   18,    0
115709,19810316,   28,    0
115709,19810317,   24,    0
115709,19810318,   27,    0
115709,19810319,   47,    0
115709,19810320,   13,    0
115709,19810321,   27,    0
115709,19810322,   43,    0
115709,19810323,   35,    0
115709,19810324,   60,    0
115709,19810325,   31,    0
115709,19810326,   47,    0
115709,19810327,   25,    0
115709,19810328,   20,    0
115709,19810329,   15,    0
115709,19810330,   17,    0
115709,19810331,   10,    0
115709,19810401,   17,    0
115709,19810402,   13,    0
115709,19810403,   12,    0
115709,19810404,   21,    0
115709,19810405,   27,    0
115709,19810406,   19,    0
115709,19810407,   17,    0
115709,19810408,   15,    0
115709,19810409,   17,    0
115709,19810410,   21,    0
115709,19810411,   14,    0
115709,19810412,   14,    0
115709,19810413,   13,    0
115709,19810414,   29,    0
115709,19810415,   21,    0
115709,19810416,   43,    0
115709,19810417,   63,    0
115709,19810418,   45,    0
115709,19810419,   24,    0
115709,19810420,   26,    0
115709,19810421,   24,    0
115709,19810422,   25,    0
115709,19810423,   26,    0
115709,19810424,   34,    0
115709,19810425,   14,    0
115709,19810426,   36,    0
115709,19810427,   52,    0
115709,19810428,   30,    0
115709,19810429,   43,    0
115709,19810430,   55,    0
115709,19810501,   44,    0
115709,19810502,   21,    0
115709,19810503,   18,    0
115709,19810504,   42,    0
115709,19810505,   49,    0
115709,19810506,   18,    0
115709,19810507,   29,    0
115709,19810508,   16,    0
115709,19810509,   20,    0
115709,19810510,   24,    0
115709,19810511,   27,    0
115709,19810512,   17,    0
115709,19810513,   20,    0
115709,19810514,   20,    0
115709,19810515,   14,    0
115709,19810516,   23,    0
115709,19810517,   23,    0
115709,19810518,   14,    0
115709,19810519,   15,    0
115709,19810520,   19,    0
115709,19810521,   22,    0
115709,19810522,   32,    0
115709,19810523,   14,    0
115709,19810524,   30,    0
115709,19810525,   15,    0
115709,19810526,   11,    0
115709,19810527,   38,    0
115709,19810528,   24,    0
115709,19810529,   32,    0
115709,19810530,   10,    0
115709,19810531,   16,    0
115709,19810601,   13,    0
115709,19810602,   19,    0
115709,19810603,   29,    0
115709,19810604,   53,    0
115709,19810605,   17,    0
115709,19810606,   15,    0
115709,19810607,   13,    0
115709,19810608,   25,    0
115709,19810609,   28,    0
115709,19810610,   30,    0
115709,19810611,   13,    0
115709,19810612,   31,    0
115709,19810613,   23,    0
115709,19810614,   18,    0
115709,19810615,   24,    0
115709,19810616,   47,    0
115709,19810617,   44,    0
115709,19810618,   40,    0
115709,19810619,   22,    0
115709,19810620,   13,    0
115709,19810621,   27,    0
115709,19810622,   18,    0
115709,19810623,   26,    0
115709,19810624,   14,    0
115709,19810625,   13,    0
115709,19810626,   14,    0
115709,19810627,   18,    0
115709,19810628,   20,    0
115709,19810629,   66,    0
115709,19810630,   39,    0
115709,19810701,   28,    0
115709,19810702,   13,    0
115709,19810703,   28,    0
115709,19810704,   26,    0
115709,19810705,   10,    0
115709,19810706,   17,    0
115709,19810707,   20,    0
115709,19810708,   19,    0
115709,19810709,   19,    0
115709,19810710,   16,    0
115709,19810711,   25,    0
115709,19810712,   30,    0
115709,19810713,   20,    0
115709,19810714,   24,    0
115709,19810715,   19,    0
115709,19810716,   30,    0
115709,19810717,   23,    0
115709,19810718,   27,    0
115709,19810719,   52,    0
115709,19810720,   38,    0
115709,19810721,   34,    0
115709,19810722,   24,    0
115709,19810723,   26,    0
115709,19810724,   28,    0
115709,19810725,   46,    0
115709,19810726,   45,    0
115709,19810727,   50,    0
115709,19810728,   31,    0
115709,19810729,   14,    0
115709,19810730,   20,    0
115709,19810731,   18,    0
115709,19810801,   31,    0
115709,19810802,   21,    0
115709,19810803,   16,    0
115709,19810804,   15,    0
115709,19810805,   25,    0
115709,19810806,   16,    0
115709,19810807,   22,    0
115709,19810808,   19,    0
115709,19810809,   23,    0
115709,19810810,   29,    0
115709,19810811,   23,    0
115709,19810812,   20,    0
115709,19810813,   15,    0
115709,19810814,   11,    0
115709,19810815,    8,    0
115709,19810816,   31,    0
115709,19810817,   30,    0
115709,19810818,   12,    0
115709,19810819,   20,    0
115709,19810820,   44,    0
115709,19810821,   35,    0
115709,19810822,   38,    0
115709,19810823,   39,    0
115709,19810824,   27,    0
115709,19810825,   12,    0
115709,19810826,   12,    0
115709,19810827,   32,    0
115709,19810828,   26,    0
115709,19810829,   17,    0
115709,19810830,   14,    0
115709,19810831,   15,    0
115709,19810901,   11,    0
115709,19810902,   14,    0
115709,19810903,   27,    0
115709,19810904,   41,    0
115709,19810905,   26,    0
115709,19810906,   15,    0
115709,19810907,   10,    0
115709,19810908,   20,    0
115709,19810909,   13,    0
115709,19810910,   14,    0
115709,19810911,    9,    0
115709,19810912,   12,    0
115709,19810913,   24,    0
115709,19810914,   33,    0
115709,19810915,   25,    0
115709,19810916,   31,    0
115709,19810917,   10,    0
115709,19810918,   19,    0
115709,19810919,   21,    0
115709,19810920,   15,    0
115709,19810921,   24,    0
115709,19810922,   25,    0
115709,19810923,   32,    0
115709,19810924,   10,    0
115709,19810925,   18,    0
115709,19810926,   18,    0
115709,19810927,   17,    0
115709,19810928,   36,    0
115709,19810929,   43,    0
115709,19810930,   16,    0
115709,19811001,   17,    0
115709,19811002,    9,    0
115709,19811003,   29,    0
115709,19811004,   33,    0
115709,19811005,    8,    0
115709,19811006,   19,    0
115709,19811007,   41,    0
115709,19811008,   18,    0
115709,19811009,   17,    0
115709,19811010,   46,    0
115709,19811011,   81,    0
115709,19811012,   26,    0
115709,19811013,   58,    0
115709,19811014,   25,    0
115709,19811015,   57,    0
115709,19811016,   16,    0
115709,19811017,    7,    0
115709,19811018,   24,    0
115709,19811019,   31,    0
115709,19811020,   33,    0
115709,19811021,   22,    0
115709,19811022,   12,    0
115709,19811023,   18,    0
115709,19811024,   13,    0
115709,19811025,   15,    0
115709,19811026,   21,    0
115709,19811027,   26,    0
115709,19811028,   47,    0
115709,19811029,   41,    0
115709,19811030,   34,    0
115709,19811031,   39,    0
115709,19811101,   35,    0
115709,19811102,   28,    0
115709,19811103,   11,    0
115709,19811104,    7,    0
115709,19811105,   25,    0
115709,19811106,   34,    0
115709,19811107,   27,    0
115709,19811108,    9,    0
115709,19811109,   15,    0
115709,19811110,   11,    0
115709,19811111,   12,    0
115709,19811112,   22,    0
115709,19811113,   34,    0
115709,19811114,   57,    0
115709,19811115,   23,    0
115709,19811116,   16,    0
115709,19811117,   12,    0
115709,19811118,   31,    0
115709,19811119,   50,    0
115709,19811120,   17,    0
115709,19811121,   42,    0
115709,19811122,   35,    0
115709,19811123,   24,    0
115709,19811124,   58,    0
115709,19811125,   60,    0
115709,19811126,   55,    0
115709,19811127,   64,    0
115709,19811128,   37,    0
115709,19811129,   46,    0
115709,19811130,   61,    0
115709,19811201,   64,    0
115709,19811202,   35,    0
115709,19811203,   13,    0
115709,19811204,   58,    0
115709,19811205,   53,    0
115709,19811206,   40,    0
115709,19811207,   43,    0
115709,19811208,   72,    0
115709,19811209,   40,    0
115709,19811210,   38,    0
115709,19811211,   29,    0
115709,19811212,   36,    0
115709,19811213,   27,    0
115709,19811214,   51,    0
115709,19811215,   51,    0
115709,19811216,   27,    0
115709,19811217,   10,    0
115709,19811218,   21,    0
115709,19811219,   39,    0
115709,19811220,   15,    0
115709,19811221,    9,    0
115709,19811222,    8,    0
115709,19811223,    7,    0
115709,19811224,   12,    0
115709,19811225,   39,    0
115709,19811226,    7,    0
115709,19811227,    9,    0
115709,19811228,    9,    0
115709,19811229,   22,    0
115709,19811230,    8,    0
115709,19811231,   39,    0
115709,19820101,   14,    0
115709,19820102,   25,    0
115709,19820103,   17,    0
115709,19820104,   46,    0
115709,19820105,   52,    0
115709,19820106,   65,    0
115709,19820107,   22,    0
115709,19820108,   43,    0
115709,19820109,   20,    0
115709,19820110,   36,    0
115709,19820111,   14,    0
115709,19820112,   31,    0
115709,19820113,   21,    0
115709,19820114,    8,    0
115709,19820115,    3,    0
115709,19820116,    4,    0
115709,19820117,    4,    0
115709,19820118,    3,    0
115709,19820119,    1,    0
115709,19820120,    2,    0
115709,19820121,    2,    0
115709,19820122,    4,    0
115709,19820123,    6,    0
115709,19820124,    8,    0
115709,19820125,    9,    0
115709,19820126,   30,    0
115709,19820127,   20,    0
115709,19820128,   36,    0
115709,19820129,   68,    0
115709,19820130,   59,    0
115709,19820131,   46,    0
115709,19820201,   17,    0
115709,19820202,   36,    0
115709,19820203,   18,    0
115709,19820204,    8,    0
115709,19820205,    5,    0
115709,19820206,   10,    0
115709,19820207,    9,    0
115709,19820208,   33,    0
115709,19820209,   12,    0
115709,19820210,    8,    0
115709,19820211,    6,    0
115709,19820212,    8,    0
115709,19820213,    7,    0
115709,19820214,    7,    0
115709,19820215,   28,    0
115709,19820216,   29,    0
115709,19820217,   24,    0
115709,19820218,   14,    0
115709,19820219,   41,    0
115709,19820220,   47,    0
115709,19820221,   51,    0
115709,19820222,   36,    0
115709,19820223,   17,    0
115709,19820224,   13,    0
115709,19820225,   11,    0
115709,19820226,   13,    0
115709,19820227,    6,    0
115709,19820228,   18,    0
115709,19820301,   46,    0
115709,19820302,   59,    0
115709,19820303,   61,    0
115709,19820304,   49,    0
115709,19820305,   31,    0
115709,19820306,   35,    0
115709,19820307,   30,    0
115709,19820308,   11,    0
115709,19820309,   17,    0
115709,19820310,   44,    0
115709,19820311,   88,    0
115709,19820312,   39,    0
115709,19820313,   47,    0
115709,19820314,   35,    0
115709,19820315,   17,    0
115709,19820316,   43,    0
115709,19820317,   39,    0
115709,19820318,   18,    0
115709,19820319,   16,    0
115709,19820320,   29,    0
115709,19820321,   13,    0
115709,19820322,   18,    0
115709,19820323,   30,    0
115709,19820324,   28,    0
115709,19820325,   14,    0
115709,19820326,   13,    0
115709,19820327,   11,    0
115709,19820328,   32,    0
115709,19820329,   35,    0
115709,19820330,   39,    0
115709,19820331,   58,    0
115709,19820401,   18,    0
115709,19820402,   28,    0
115709,19820403,   27,    0
115709,19820404,   25,    0
115709,19820405,   15,    0
115709,19820406,   35,    0
115709,19820407,   45,    0
115709,19820408,   72,    0
115709,19820409,   45,    0
115709,19820410,   69,    0
115709,19820411,   55,    0
115709,19820412,   43,    0
115709,19820413,   24,    0
115709,19820414,   47,    0
115709,19820415,   63,    0
115709,19820416,   38,    0
115709,19820417,   25,    0
115709,19820418,   28,    0
115709,19820419,   28,    0
115709,19820420,   18,    0
115709,19820421,   10,    0
115709,19820422,   22,    0
115709,19820423,   18,    0
115709,19820424,   39,    0
115709,19820425,   24,    0
115709,19820426,   31,    0
115709,19820427,   33,    0
115709,19820428,   31,    0
115709,19820429,   41,    0
115709,19820430,   39,    0
115709,19820501,   63,    0
115709,19820502,   26,    0
115709,19820503,   42,    0
115709,19820504,   27,    0
115709,19820505,   20,    0
115709,19820506,   26,    0
115709,19820507,   38,    0
115709,19820508,   18,    0
115709,19820509,   17,    0
115709,19820510,   18,    0
115709,19820511,   19,    0
115709,19820512,   16,    0
115709,19820513,   17,    0
115709,19820514,   15,    0
115709,19820515,   13,    0
115709,19820516,   16,    0
115709,19820517,   18,    0
115709,19820518,   18,    0
115709,19820519,   21,    0
115709,19820520,   17,    0
115709,19820521,   15,    0
115709,19820522,   19,    0
115709,19820523,   32,    0
115709,19820524,   48,    0
115709,19820525,   18,    0
115709,19820526,   17,    0
115709,19820527,   20,    0
115709,19820528,   32,    0
115709,19820529,   27,    0
115709,19820530,   45,    0
115709,19820531,   15,    0
115709,19820601,   14,    0
115709,19820602,   16,    0
115709,19820603,   18,    0
115709,19820604,   14,    0
115709,19820605,   23,    0
115709,19820606,   26,    0
115709,19820607,   20,    0
115709,19820608,   16,    0
115709,19820609,   18,    0
115709,19820610,   11,    0
115709,19820611,   18,    0
115709,19820612,   33,    0
115709,19820613,   39,    0
115709,19820614,   40,    0
115709,19820615,   17,    0
115709,19820616,   29,    0
115709,19820617,   13,    0
115709,19820618,   19,    0
115709,19820619,   34,    0
115709,19820620,   16,    0
115709,19820621,   12,    0
115709,19820622,   19,    0
115709,19820623,   37,    0
115709,19820624,   27,    0
115709,19820625,   16,    0
115709,19820626,   16,    0
115709,19820627,   43,    0
115709,19820628,   42,    0
115709,19820629,   43,    0
115709,19820630,   39,    0
115709,19820701,   13,    0
115709,19820702,   13,    0
115709,19820703,   30,    0
115709,19820704,   40,    0
115709,19820705,   22,    0
115709,19820706,   19,    0
115709,19820707,   24,    0
115709,19820708,   11,    0
115709,19820709,   15,    0
115709,19820710,   20,    0
115709,19820711,   23,    0
115709,19820712,   17,    0
115709,19820713,   18,    0
115709,19820714,   19,    0
115709,19820715,   18,    0
115709,19820716,   15,    0
115709,19820717,   14,    0
115709,19820718,   24,    0
115709,19820719,   29,    0
115709,19820720,    9,    0
115709,19820721,   13,    0
115709,19820722,   14,    0
115709,19820723,   14,    0
115709,19820724,   17,    0
115709,19820725,   19,    0
115709,19820726,   26,    0
115709,19820727,   24,    0
115709,19820728,   25,    0
115709,19820729,   21,    0
115709,19820730,   27,    0
115709,19820731,   24,    0
115709,19820801,   11,    0
115709,19820802,   21,    0
115709,19820803,   19,    0
115709,19820804,   14,    0
115709,19820805,   21,    0
115709,19820806,   18,    0
115709,19820807,   14,    0
115709,19820808,   18,    0
115709,19820809,   19,    0
115709,19820810,   23,    0
115709,19820811,    9,    0
115709,19820812,   31,    0
115709,19820813,   24,    0
115709,19820814,   21,    0
115709,19820815,   19,    0
115709,19820816,   12,    0
115709,19820817,   31,    0
115709,19820818,   29,    0
115709,19820819,   34,    0
115709,19820820,   25,    0
115709,19820821,   32,    0
115709,19820822,   18,    0
115709,19820823,   13,    0
115709,19820824,   21,    0
115709,19820825,   27,    0
115709,19820826,   24,    0
115709,19820827,   19,    0
115709,19820828,   12,    0
115709,19820829,   10,    0
115709,19820830,   11,    0
115709,19820831,   16,    0
115709,19820901,   16,    0
115709,19820902,   11,    0
115709,19820903,    8,    0
115709,19820904,   10,    0
115709,19820905,   10,    0
115709,19820906,   23,    0
115709,19820907,   13,    0
115709,19820908,   12,    0
115709,19820909,   14,    0
115709,19820910,   16,    0
115709,19820911,   10,    0
115709,19820912,   10,    0
115709,19820913,    9,    0
115709,19820914,   12,    0
115709,19820915,    6,    0
115709,19820916,    9,    0
115709,19820917,    8,    0
115709,19820918,   10,    0
115709,19820919,    7,    0
115709,19820920,   18,    0
115709,19820921,   41,    0
115709,19820922,   21,    0
115709,19820923,   26,    0
115709,19820924,   22,    0
115709,19820925,   10,    0
115709,19820926,   26,    0
115709,19820927,   12,    0
115709,19820928,    9,    0
115709,19820929,   17,    0
115709,19820930,   14,    0
115709,19821001,   23,    0
115709,19821002,   17,    0
115709,19821003,   14,    0
115709,19821004,   12,    0
115709,19821005,   17,    0
115709,19821006,   45,    0
115709,19821007,   90,    0
115709,19821008,   53,    0
115709,19821009,   31,    0
115709,19821010,   19,    0
115709,19821011,   26,    0
115709,19821012,   40,    0
115709,19821013,   36,    0
115709,19821014,   58,    0
115709,19821015,   47,    0
115709,19821016,   16,    0
115709,19821017,   16,    0
115709,19821018,    8,    0
115709,19821019,   10,    0
115709,19821020,   10,    0
115709,19821021,    7,    0
115709,19821022,    8,    0
115709,19821023,   15,    0
115709,19821024,   28,    0
115709,19821025,    9,    0
115709,19821026,   10,    0
115709,19821027,   14,    0
115709,19821028,   17,    0
115709,19821029,   21,    0
115709,19821030,   13,    0
115709,19821031,    7,    0
115709,19821101,    9,    0
115709,19821102,    5,    0
115709,19821103,    9,    0
115709,19821104,    7,    0
115709,19821105,   24,    0
115709,19821106,   33,    0
115709,19821107,   17,    0
115709,19821108,   12,    0
115709,19821109,   26,    0
115709,19821110,   15,    0
115709,19821111,   10,    0
115709,19821112,   20,    0
115709,19821113,   21,    0
115709,19821114,   26,    0
115709,19821115,   17,    0
115709,19821116,   29,    0
115709,19821117,   54,    0
115709,19821118,   69,    0
115709,19821119,   51,    0
115709,19821120,   39,    0
115709,19821121,   10,    0
115709,19821122,   13,    0
115709,19821123,   14,    0
115709,19821124,   43,    0
115709,19821125,   12,    0
115709,19821126,   15,    0
115709,19821127,   13,    0
115709,19821128,   26,    0
115709,19821129,   36,    0
115709,19821130,   52,    0
115709,19821201,   43,    0
115709,19821202,   14,    0
115709,19821203,    8,    0
115709,19821204,   14,    0
115709,19821205,   14,    0
115709,19821206,   15,    0
115709,19821207,   14,    0
115709,19821208,   37,    0
115709,19821209,   32,    0
115709,19821210,   78,    0
115709,19821211,   54,    0
115709,19821212,   31,    0
115709,19821213,   21,    0
115709,19821214,   17,    0
115709,19821215,   64,    0
115709,19821216,   77,    0
115709,19821217,   31,    0
115709,19821218,   30,    0
115709,19821219,   18,    0
115709,19821220,   54,    0
115709,19821221,   48,    0
115709,19821222,   23,    0
115709,19821223,   24,    0
115709,19821224,   12,    0
115709,19821225,   10,    0
115709,19821226,    9,    0
115709,19821227,   36,    0
115709,19821228,   60,    0
115709,19821229,   23,    0
115709,19821230,   10,    0
115709,19821231,    9,    0
115709,19830101,    5,    0
115709,19830102,   11,    0
115709,19830103,   33,    0
115709,19830104,   65,    0
115709,19830105,   44,    0
