date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Cappuccino_sales,Flat White_sales,Cappuccino groß_sales,Caffé Latte_sales,Filterkaffee_sales,Caffé Latte doppelt_sales,Espresso Macchiato_sales,Espresso single_sales,Café Crème_sales,Doppio Macchiato_sales,Americano_sales,Hand Brew_sales,Americano groß_sales,Café Crème groß_sales,Doppio_sales,Extra Shot_sales,Oat Cappu klein_sales,Oat Flat_sales,Oat Cappu groß_sales,Oat Latte klein_sales,Oat Latte groß_sales,Hafer Cappuccino Groß_sales,Hafer Cappuccino_sales,Hafer Flat White_sales,Caffè Latte_sales,Caffè Latte Groß_sales,Hafer Espresso Macchiato_sales,Hafer Caffè Latte_sales,Hafer Caffè Latte Groß_sales,Decaf Caffè Latte Groß *_sales,Decaf Cappuccino *_sales,Decaf Flat White *_sales,Decaf Cappuccino Groß *_sales,Decaf Caffè Latte *_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Hafer Espresso Macchiato dopio_sales,Decaf Espresso_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Decaf doppio_sales,Decaf Espresso Macchiato *_sales,Decaf Americano_sales,Flat White auf Eis._sales,Cold Brew_sales,Decaf Espresso Macchiato dopio *_sales,Espresso Doppio Macchiato_sales,Hafer Flat White auf Eis_sales,Espresso Doppio_sales,Espresso Single_sales,Espresso Tonic_sales,Decaf Cappuccino_sales,Hafer Caffè Latte groß_sales,Decaf Caffè Latte_sales,Decaf Espresso Single_sales,Decaf Flat White auf Eis_sales,Hafer Espresso Macchiato groß_sales,Decaf Cappuccino Groß_sales,Decaf Flat White_sales,Decaf Espresso Macchiato_sales,Decaf Caffè Latte Groß_sales,Hafer Food Cappuccino_sales,Hafer Food Flat White_sales,Hafer Food Cappuccino groß_sales,Hafer Food Caffe Latte groß_sales,Hafer Food Caffe Latte_sales,Decaf Americano Groß_sales,Cappuccino HaferTetra_sales,Cappuccino HaferTetra Groß_sales,Flat White HaferTetra_sales,Caffe Latte HaferTetra_sales,Decaf Espresso Doppio_sales,Decaf Espresso Macchiato Doppio_sales,Nitro Americano_sales,Hafer Caffè Latte doppelt_sales,Hafer Espresso Macchiato doppelt_sales,Cá Phê Sūa dá_sales,Cappuccino free_sales,Filterkaffee Free_sales,Café Latte Free_sales,Flat White Free_sales,Americano Free_sales,_sales,Getränke_count,Coffee_count,Cappuccino_count,Flat White_count,Cappuccino groß_count,Caffé Latte_count,Filterkaffee_count,Caffé Latte doppelt_count,Espresso Macchiato_count,Espresso single_count,Café Crème_count,Doppio Macchiato_count,Americano_count,Hand Brew_count,Americano groß_count,Café Crème groß_count,Doppio_count,Extra Shot_count,Oat Cappu klein_count,Oat Flat_count,Oat Cappu groß_count,Oat Latte klein_count,Oat Latte groß_count,Hafer Cappuccino Groß_count,Hafer Cappuccino_count,Hafer Flat White_count,Caffè Latte_count,Caffè Latte Groß_count,Hafer Espresso Macchiato_count,Hafer Caffè Latte_count,Hafer Caffè Latte Groß_count,Decaf Caffè Latte Groß *_count,Decaf Cappuccino *_count,Decaf Flat White *_count,Decaf Cappuccino Groß *_count,Decaf Caffè Latte *_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Hafer Espresso Macchiato dopio_count,Decaf Espresso_count,Decaf Flat White auf Ice_count,Coldbrew_count,Decaf doppio_count,Decaf Espresso Macchiato *_count,Decaf Americano_count,Flat White auf Eis._count,Cold Brew_count,Decaf Espresso Macchiato dopio *_count,Espresso Doppio Macchiato_count,Hafer Flat White auf Eis_count,Espresso Doppio_count,Espresso Single_count,Espresso Tonic_count,Decaf Cappuccino_count,Hafer Caffè Latte groß_count,Decaf Caffè Latte_count,Decaf Espresso Single_count,Decaf Flat White auf Eis_count,Hafer Espresso Macchiato groß_count,Decaf Cappuccino Groß_count,Decaf Flat White_count,Decaf Espresso Macchiato_count,Decaf Caffè Latte Groß_count,Hafer Food Cappuccino_count,Hafer Food Flat White_count,Hafer Food Cappuccino groß_count,Hafer Food Caffe Latte groß_count,Hafer Food Caffe Latte_count,Decaf Americano Groß_count,Cappuccino HaferTetra_count,Cappuccino HaferTetra Groß_count,Flat White HaferTetra_count,Caffe Latte HaferTetra_count,Decaf Espresso Doppio_count,Decaf Espresso Macchiato Doppio_count,Nitro Americano_count,Hafer Caffè Latte doppelt_count,Hafer Espresso Macchiato doppelt_count,Cá Phê Sūa dá_count,Cappuccino free_count,Filterkaffee Free_count,Café Latte Free_count,Flat White Free_count,Americano Free_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2021-10-09,Saturday,October,2021,40,1709.8,1549.6,353.6,114.0,210.0,93.6,65.0,36.0,60.0,0.0,0.0,0.0,47.6,18.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,153.0,76.0,0.0,0.0,4.8,50.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,11.4,0.0,27.0,4.2,28.6,30.8,8.4,6.8,16.0,0.0,0.0,0.0,6.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646,451,104,30,50,26,25,9.0,25.0,0.0,0.0,0.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,45.0,20.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,11.0,14.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,159.0,44.0,106.0,1.0,25.0,74.0,10268.0,0.0
2021-10-10,Sunday,October,2021,40,1586.2,1339.8000000000002,346.8,133.0,117.6,90.0,54.6,36.0,26.4,0.0,0.0,0.0,39.2,41.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,156.4,26.6,0.0,0.0,7.2,50.4,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,20.8,33.0,8.4,10.2,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,389,102,35,28,25,21,9.0,11.0,0.0,0.0,0.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,7.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,15.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,138.0,19.0,106.0,1.0,14.0,74.0,10272.0,0.0
2021-10-11,Monday,October,2021,41,922.4,845.4000000000002,193.8,60.8,79.8,50.4,26.0,16.0,36.0,0.0,0.0,0.0,44.8,4.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,98.6,53.2,0.0,0.0,4.8,32.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,26.0,17.6,4.2,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,252,57,16,19,14,10,4.0,15.0,0.0,0.0,0.0,16.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,14.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0,138.0,-5.0,75.0,5.0,16.0,82.0,10268.0,0.0
2021-10-12,Tuesday,October,2021,41,553.0,479.8,95.2,60.8,63.0,32.4,26.0,4.0,4.8,0.0,0.0,0.0,39.2,13.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,12.6,51.0,3.8,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.2,19.8,4.2,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,144,28,16,15,9,10,1.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,89.0,115.0,64.0,4.0,7.0,25.0,85.0,10218.0,0.0
2021-10-13,Wednesday,October,2021,41,887.2,783.9999999999999,210.8,64.6,46.2,50.4,36.4,20.0,16.8,0.0,0.0,0.0,33.6,9.2,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,42.0,115.6,45.6,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.4,13.2,0.0,6.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,230,62,17,11,14,14,5.0,7.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,107.0,30.0,36.0,6.0,26.0,81.0,10246.0,0.0
2021-10-14,Thursday,October,2021,41,1126.0,1047.0,265.2,110.2,88.2,64.8,18.2,24.0,26.4,0.0,0.0,0.0,53.2,4.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,153.0,38.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,18.0,12.6,18.2,22.0,4.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,305,78,29,21,18,7,6.0,11.0,0.0,0.0,0.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,147.0,15.0,87.0,4.0,12.0,79.0,10274.0,0.0
2021-10-15,Friday,October,2021,41,1212.3,1099.1,266.9,83.6,84.0,108.0,36.4,32.0,19.2,0.0,0.0,0.0,64.4,18.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,78.2,34.2,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.2,20.8,44.0,12.6,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,323,79,22,20,30,14,8.0,8.0,0.0,0.0,0.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,20.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,150.0,6.0,69.0,5.0,13.0,80.0,10207.0,0.0
2021-10-16,Saturday,October,2021,41,1963.996,1775.148,833.0,239.4,285.6,237.6,117.0,100.0,28.8,0.0,0.0,0.0,168.0,41.4,57.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,151.2,346.8,125.4,0.0,0.0,9.6,79.2,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,7.6,0.0,21.0,21.0,57.2,48.4,16.8,3.4,24.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827,516,245,63,68,66,45,25.0,12.0,0.0,0.0,0.0,60.0,9.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,102.0,33.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,5.0,22.0,22.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,142.0,31.0,42.0,4.0,12.0,86.0,10215.0,0.0
2021-10-18,Monday,October,2021,42,1114.8,1011.6,268.6,87.4,84.0,50.4,41.6,40.0,14.4,0.0,0.0,0.0,42.0,4.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,125.8,45.6,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,12.0,16.8,26.0,19.8,4.2,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,296,79,23,20,14,16,10.0,6.0,0.0,0.0,0.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,141.0,43.0,47.0,7.0,12.0,86.0,10253.0,0.0
2021-10-19,Tuesday,October,2021,42,750.6,671.3999999999999,180.2,38.0,50.4,43.2,36.4,16.0,4.8,0.0,0.0,0.0,64.4,9.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,29.4,85.0,30.4,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.0,4.2,10.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,201,53,10,12,12,14,4.0,2.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.0,159.0,32.0,4.0,6.0,12.0,85.0,10245.0,0.0
2021-10-20,Wednesday,October,2021,42,1045.8,948.2,248.2,79.8,92.4,57.6,28.6,20.0,28.8,0.0,0.0,0.0,42.0,0.0,12.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,33.6,125.8,68.4,0.0,0.0,2.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,15.0,4.2,15.6,22.0,4.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,280,73,21,22,16,11,5.0,12.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,18.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,144.0,214.0,57.0,76.0,5.0,23.0,69.0,10148.0,0.0
2021-10-21,Thursday,October,2021,42,1031.6,971.1999999999998,187.0,45.6,84.0,75.6,36.4,28.0,9.6,0.0,0.0,0.0,61.6,23.0,27.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,50.4,146.2,60.8,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.4,23.4,26.4,8.4,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,286,55,12,20,21,14,7.0,4.0,0.0,0.0,0.0,22.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,124.0,154.0,67.0,68.0,6.0,58.0,68.0,10083.0,0.0
2021-10-22,Friday,October,2021,42,1330.8,1207.4000000000003,306.0,106.4,109.2,97.2,44.2,24.0,14.4,0.0,0.0,0.0,81.2,9.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,149.6,53.2,0.0,0.0,2.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,33.8,30.8,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,356,90,28,26,27,17,6.0,6.0,0.0,0.0,0.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,14.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,111.0,23.0,97.0,4.0,34.0,71.0,10206.0,0.0
2021-10-23,Saturday,October,2021,42,1799.6,1609.8000000000002,418.2,110.2,197.4,147.6,59.8,60.0,26.4,0.0,0.0,0.0,114.8,9.2,33.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,46.2,210.8,53.2,0.0,0.0,2.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.2,15.6,26.4,12.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,475,123,29,47,41,23,15.0,11.0,0.0,0.0,0.0,41.0,2.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,62.0,14.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,124.0,1.0,59.0,4.0,17.0,73.0,10283.0,0.0
2021-10-24,Sunday,October,2021,42,1499.8,1251.0,258.4,140.6,126.0,93.6,52.0,40.0,12.0,0.0,0.0,0.0,44.8,18.4,24.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,67.2,166.6,57.0,0.0,0.0,4.8,61.2,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,6.0,0.0,13.0,28.6,8.4,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,362,76,37,30,26,20,10.0,5.0,0.0,0.0,0.0,16.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,49.0,15.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,142.0,-17.0,100.0,0.0,12.0,77.0,10273.0,0.0
2021-10-25,Monday,October,2021,43,868.4,772.3999999999999,210.8,64.6,71.4,50.4,23.4,16.0,7.2,0.0,0.0,0.0,22.4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,125.8,45.6,0.0,0.0,2.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.6,13.2,8.4,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,222,62,17,17,14,9,4.0,3.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,12.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,65.0,159.0,-8.0,65.0,4.0,10.0,79.0,10228.0,0.0
