date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Flat White auf Eis_sales,Hafer Flat White auf ice_sales,Decaf Flat White auf Ice_sales,Coldbrew_sales,Flat White auf Eis._sales,Cold Brew_sales,Hafer Flat White auf Eis_sales,Espresso Tonic_sales,Decaf Flat White auf Eis_sales,Nitro Americano_sales,_sales,Getränke_count,Coffee_count,Flat White auf Eis_count,Hafer Flat White auf ice_count,Decaf Flat White auf Ice_count,Coldbrew_count,Flat White auf Eis._count,Cold Brew_count,Hafer Flat White auf Eis_count,Espresso Tonic_count,Decaf Flat White auf Eis_count,Nitro Americano_count,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-03-28,Monday,March,2022,13,862.0,142.8,54.6,0.0,0.0,0.0,16.8,0.0,67.2,4.2,0.0,0.0,0.0,357,34.0,13.0,0.0,0.0,0.0,4.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,10.8,20.7,0.6,10.8,2.0,1.9,49.0,1023.0,0.0
2022-03-29,Tuesday,March,2022,13,798.4,46.2,21.0,0.0,0.0,0.0,0.0,0.0,16.8,8.4,0.0,0.0,0.0,333,11.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.9,11.0,17.8,3.8,2.2,8.0,1.9,51.0,1011.5,0.0
2022-03-30,Wednesday,March,2022,13,781.4,12.6,0.0,0.0,0.0,0.0,8.4,0.0,4.2,0.0,0.0,0.0,0.0,310,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9,8.6,11.3,6.1,0.1,8.0,2.2,79.0,1002.3,0.0
2022-03-31,Thursday,March,2022,13,719.1,16.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,264,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.6,6.1,9.6,4.0,0.0,8.0,3.2,86.0,996.7,0.0
2022-04-01,Friday,April,2022,13,561.2,12.6,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,185,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.7,1.5,4.0,-0.6,0.0,8.0,4.0,90.0,1000.3,0.0
2022-04-02,Saturday,April,2022,13,849.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3,-0.6,-0.1,-1.0,0.0,8.0,4.6,90.0,1010.4,0.0
2022-04-04,Monday,April,2022,14,863.2,21.0,4.2,0.0,0.0,0.0,0.0,0.0,12.6,4.2,0.0,0.0,0.0,343,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1,2.3,7.3,-4.8,9.1,4.0,3.5,65.0,1019.0,0.0
2022-04-05,Tuesday,April,2022,14,647.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.3,10.5,4.4,0.7,8.0,5.1,70.0,1011.9,0.0
2022-04-06,Wednesday,April,2022,14,758.4,33.6,4.2,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,313,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.3,11.3,16.7,8.7,4.8,7.0,4.0,68.0,1007.2,0.0
2022-04-07,Thursday,April,2022,14,672.7,25.2,12.6,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,248,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.1,10.6,14.4,8.5,1.2,7.0,7.0,71.0,998.3,0.0
2022-04-08,Friday,April,2022,14,556.9,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,6.6,12.0,0.1,0.5,8.0,4.2,80.0,1000.2,0.0
2022-04-09,Saturday,April,2022,14,1334.6,33.6,16.8,0.0,0.0,0.0,0.0,0.0,12.6,4.2,0.0,0.0,0.0,538,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.8,8.6,0.3,6.5,5.0,5.0,73.0,1010.7,0.0
2022-04-10,Sunday,April,2022,14,1263.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,3.8,8.4,-0.5,3.7,6.0,2.2,74.0,1021.8,0.0
2022-04-11,Monday,April,2022,15,1030.3,58.8,25.2,0.0,0.0,0.0,4.2,0.0,29.4,0.0,0.0,0.0,0.0,413,14.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.6,15.8,-1.1,11.7,6.0,2.0,63.0,1018.5,0.0
2022-04-12,Tuesday,April,2022,15,952.6,113.4,37.8,0.0,0.0,0.0,0.0,0.0,67.2,8.4,0.0,0.0,0.0,354,27.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,12.0,21.4,1.8,8.0,7.0,1.7,60.0,1013.6,0.0
2022-04-13,Wednesday,April,2022,15,913.5,167.2,37.8,0.0,0.0,0.0,12.6,7.6,63.0,46.2,0.0,0.0,0.0,346,40.0,9.0,0.0,0.0,0.0,3.0,2.0,15.0,11.0,0.0,0.0,0.0,0.0,15.2,23.3,5.8,11.6,6.0,2.2,58.0,1014.5,0.0
2022-04-14,Thursday,April,2022,15,972.6,79.4,12.6,0.0,0.0,0.0,0.0,0.0,54.6,8.4,0.0,3.8,0.0,368,19.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,14.5,20.5,6.8,9.7,5.0,2.6,67.0,1018.6,0.0
2022-04-15,Friday,April,2022,15,1129.0,197.00000000000003,46.2,0.0,0.0,7.6,0.0,19.0,71.4,16.8,0.0,36.0,0.0,434,49.0,11.0,0.0,0.0,2.0,0.0,5.0,17.0,4.0,0.0,10.0,0.0,0.0,14.0,19.2,8.2,11.9,6.0,2.8,61.0,1023.4,0.0
2022-04-16,Saturday,April,2022,15,1529.1,65.60000000000001,25.2,0.0,0.0,0.0,0.0,3.8,25.2,4.2,0.0,7.2,0.0,597,16.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,8.8,13.8,3.0,5.8,4.0,4.0,60.0,1028.3,0.0
2022-04-17,Sunday,April,2022,15,859.8,78.4,21.0,0.0,0.0,7.6,0.0,0.0,8.4,12.6,0.0,28.8,0.0,329,20.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,8.1,15.0,1.1,13.3,1.0,3.5,48.0,1026.9,0.0
2022-04-18,Monday,April,2022,16,1207.1,195.0,46.2,0.0,0.0,0.0,8.4,11.4,75.6,21.0,0.0,32.4,0.0,468,48.0,11.0,0.0,0.0,0.0,2.0,3.0,18.0,5.0,0.0,9.0,0.0,0.0,9.0,16.0,-0.2,13.3,2.0,1.9,50.0,1018.6,0.0
2022-04-19,Tuesday,April,2022,16,987.9,126.8,21.0,0.0,0.0,3.8,4.2,11.4,67.2,8.4,0.0,10.8,0.0,385,31.0,5.0,0.0,0.0,1.0,1.0,3.0,16.0,2.0,0.0,3.0,0.0,0.0,10.0,16.9,1.3,12.5,3.0,2.5,51.0,1013.0,0.0
2022-04-20,Wednesday,April,2022,16,1232.8,217.8,79.8,0.0,0.0,22.8,0.0,0.0,96.6,4.2,0.0,14.4,0.0,461,53.0,19.0,0.0,0.0,6.0,0.0,0.0,23.0,1.0,0.0,4.0,0.0,0.0,8.7,14.6,2.3,13.5,2.0,3.5,50.0,1013.4,0.0
2022-04-21,Thursday,April,2022,16,1165.6,197.2,50.4,0.0,0.0,7.6,0.0,34.2,71.4,8.4,0.0,25.2,0.0,446,49.0,12.0,0.0,0.0,2.0,0.0,9.0,17.0,2.0,0.0,7.0,0.0,0.0,9.7,17.0,3.3,8.5,3.0,3.4,59.0,1009.4,0.0
2022-04-22,Friday,April,2022,16,1384.1,165.8,50.4,0.0,0.0,3.8,0.0,0.0,54.6,21.0,0.0,36.0,0.0,532,41.0,12.0,0.0,0.0,1.0,0.0,0.0,13.0,5.0,0.0,10.0,0.0,0.0,11.3,18.2,4.5,12.1,3.0,3.4,63.0,1002.7,0.0
2022-04-23,Saturday,April,2022,16,1559.9,44.400000000000006,21.0,0.0,0.0,0.0,0.0,0.0,8.4,4.2,0.0,10.8,0.0,607,11.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,12.0,10.3,14.4,5.0,0.4,5.0,4.2,73.0,1002.2,0.0
2022-04-24,Sunday,April,2022,16,760.8,16.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,302,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.2,8.6,10.2,6.7,0.0,8.0,2.9,88.0,1000.6,0.0
2022-04-25,Monday,April,2022,17,837.9,36.6,8.4,0.0,0.0,0.0,0.0,0.0,12.6,8.4,0.0,7.2,0.0,292,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,10.1,10.0,13.9,5.6,4.2,7.0,2.0,81.0,1009.4,0.0
2022-04-26,Tuesday,April,2022,17,761.0,36.8,4.2,0.0,0.0,0.0,4.2,3.8,16.8,4.2,0.0,3.6,0.0,292,9.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,8.9,9.3,12.6,6.7,3.5,7.0,2.4,80.0,1014.8,0.0
2022-04-27,Wednesday,April,2022,17,769.24,62.4,25.2,0.0,0.0,0.0,0.0,0.0,29.4,4.2,0.0,3.6,0.0,317,15.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,9.8,14.5,5.4,5.5,5.0,2.3,75.0,1022.6,0.0
2022-04-28,Thursday,April,2022,17,1178.8,223.6,58.8,0.0,0.0,15.2,0.0,3.8,121.8,4.2,12.6,7.2,0.0,436,54.0,14.0,0.0,0.0,4.0,0.0,1.0,29.0,1.0,3.0,2.0,0.0,0.0,11.6,18.1,2.8,13.8,1.0,2.2,61.0,1026.5,0.0
2022-04-29,Friday,April,2022,17,1088.3,129.6,33.6,0.0,0.0,3.8,0.0,7.6,42.0,21.0,0.0,21.6,0.0,437,32.0,8.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,0.0,6.0,0.0,0.1,12.1,18.5,3.9,8.6,6.0,2.1,58.0,1025.7,0.0
2022-04-30,Saturday,April,2022,17,1313.1,39.2,8.4,0.0,0.0,0.0,0.0,3.8,8.4,4.2,0.0,14.4,0.0,496,10.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.9,10.0,12.5,8.3,2.6,8.0,3.5,80.0,1022.5,0.0
2022-05-01,Sunday,May,2022,17,1356.6,93.8,16.8,0.0,0.0,7.6,0.0,7.6,50.4,4.2,0.0,7.2,0.0,550,23.0,4.0,0.0,0.0,2.0,0.0,2.0,12.0,1.0,0.0,2.0,0.0,0.0,10.9,15.7,6.0,5.2,6.0,1.7,73.0,1021.0,
2022-05-02,Monday,May,2022,18,917.5,192.8,37.8,0.0,0.0,3.8,16.8,22.8,84.0,16.8,0.0,10.8,0.0,346,47.0,9.0,0.0,0.0,1.0,4.0,6.0,20.0,4.0,0.0,3.0,0.0,0.0,12.5,18.6,5.0,11.3,4.0,1.8,68.0,1016.6,
2022-05-03,Tuesday,May,2022,18,751.4,122.6,50.4,0.0,0.0,0.0,0.0,15.2,21.0,0.0,0.0,36.0,0.0,332,31.0,12.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,10.0,0.0,23.3,12.2,20.6,5.8,10.2,4.0,1.8,75.0,1014.6,
2022-05-04,Wednesday,May,2022,18,852.0,112.6,25.2,0.0,0.0,3.8,0.0,3.8,42.0,12.6,0.0,25.2,0.0,312,28.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,0.0,7.0,0.0,0.0,12.9,18.6,7.8,4.1,6.0,1.7,75.0,1016.3,
2022-05-05,Thursday,May,2022,18,887.16,96.6,37.8,0.0,0.0,0.0,0.0,22.8,16.8,8.4,0.0,10.8,0.0,337,24.0,9.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,3.0,0.0,0.6,12.1,15.6,8.6,2.5,7.0,2.1,82.0,1020.0,
2022-05-06,Friday,May,2022,18,1134.1,121.0,25.2,0.0,0.0,0.0,0.0,7.6,50.4,12.6,0.0,25.2,0.0,395,30.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,7.0,0.0,0.0,12.9,17.0,7.5,1.9,7.0,2.4,72.0,1022.4,
2022-05-07,Saturday,May,2022,18,1934.6,324.0,67.2,0.0,0.0,7.6,0.0,38.0,130.2,12.6,0.0,68.4,0.0,750,81.0,16.0,0.0,0.0,2.0,0.0,10.0,31.0,3.0,0.0,19.0,0.0,0.0,13.3,20.2,4.8,12.3,4.0,1.8,66.0,1022.2,
2022-05-08,Sunday,May,2022,18,1463.1,278.20000000000005,71.4,0.0,0.0,19.0,8.4,11.4,126.0,16.8,0.0,25.2,0.0,543,68.0,17.0,0.0,0.0,5.0,2.0,3.0,30.0,4.0,0.0,7.0,0.0,0.0,13.7,19.7,6.3,7.9,6.0,2.3,71.0,1022.5,
2022-05-09,Monday,May,2022,19,833.0,187.8,46.2,0.0,0.0,3.8,0.0,7.6,88.2,16.8,0.0,25.2,0.0,327,46.0,11.0,0.0,0.0,1.0,0.0,2.0,21.0,4.0,0.0,7.0,0.0,0.0,16.2,22.5,8.2,13.2,2.0,1.8,66.0,1023.5,
2022-05-10,Tuesday,May,2022,19,898.7,298.6,67.2,0.0,0.0,7.6,8.4,34.2,105.0,29.4,0.0,46.8,0.0,347,74.0,16.0,0.0,0.0,2.0,2.0,9.0,25.0,7.0,0.0,13.0,0.0,0.0,18.0,24.9,8.9,10.4,6.0,1.5,62.0,1020.4,
2022-05-11,Wednesday,May,2022,19,834.9,343.8,105.0,0.0,0.0,3.8,0.0,30.4,121.8,25.2,0.0,57.6,0.0,300,85.0,25.0,0.0,0.0,1.0,0.0,8.0,29.0,6.0,0.0,16.0,0.0,0.0,21.0,27.5,12.5,13.3,3.0,3.3,48.0,1015.3,
2022-05-12,Thursday,May,2022,19,921.8,232.2,71.4,0.0,0.0,3.8,0.0,19.0,100.8,4.2,4.2,28.8,0.0,355,57.0,17.0,0.0,0.0,1.0,0.0,5.0,24.0,1.0,1.0,8.0,0.0,10.4,18.8,24.7,12.9,6.9,6.0,2.9,63.0,1017.3,
2022-05-13,Friday,May,2022,19,1106.55,162.8,58.8,0.0,0.0,3.8,0.0,11.4,46.2,12.6,8.4,21.6,0.0,377,40.0,14.0,0.0,0.0,1.0,0.0,3.0,11.0,3.0,2.0,6.0,0.0,0.0,16.7,21.4,9.7,5.8,5.0,2.6,68.0,1020.0,
2022-05-14,Saturday,May,2022,19,1432.9,445.4,130.2,0.0,0.0,34.2,0.0,26.6,159.6,33.6,0.0,61.2,0.0,485,110.0,31.0,0.0,0.0,9.0,0.0,7.0,38.0,8.0,0.0,17.0,0.0,0.0,15.8,22.6,6.8,14.5,4.0,1.5,60.0,1021.0,
2022-05-15,Sunday,May,2022,19,1072.9,471.0,189.0,0.0,0.0,7.6,8.4,15.2,142.8,16.8,8.4,82.8,0.0,399,116.0,45.0,0.0,0.0,2.0,2.0,4.0,34.0,4.0,2.0,23.0,0.0,0.0,17.8,25.2,8.4,14.2,5.0,1.9,57.0,1017.7,
2022-05-16,Monday,May,2022,20,734.5,133.0,54.6,0.0,0.0,3.8,0.0,15.2,33.6,4.2,0.0,21.6,0.0,283,33.0,13.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,0.0,6.0,0.0,0.5,17.5,23.9,12.5,5.0,6.0,2.8,68.0,1018.0,
2022-05-17,Tuesday,May,2022,20,896.8,243.8,54.6,0.0,0.0,11.4,0.0,11.4,108.2,4.2,0.0,54.0,0.0,330,61.0,13.0,0.0,0.0,3.0,0.0,3.0,26.0,1.0,0.0,15.0,0.0,0.0,18.1,24.5,10.4,14.4,5.0,1.4,64.0,1021.0,
2022-05-18,Wednesday,May,2022,20,775.0,319.40000000000003,92.4,0.0,0.0,0.0,4.2,15.2,126.0,8.4,8.4,64.8,0.0,273,79.0,22.0,0.0,0.0,0.0,1.0,4.0,30.0,2.0,2.0,18.0,0.0,0.0,20.0,26.5,10.7,14.5,3.0,2.5,59.0,1021.4,
2022-05-19,Thursday,May,2022,20,862.4,366.1,71.4,0.0,0.0,26.6,0.0,3.8,165.9,29.4,4.2,64.8,0.0,305,91.0,17.0,0.0,0.0,7.0,0.0,1.0,40.0,7.0,1.0,18.0,0.0,0.0,21.8,30.3,11.3,12.2,6.0,2.3,57.0,1019.8,
2022-05-20,Friday,May,2022,20,969.6,486.6,168.0,0.0,0.0,3.8,0.0,41.8,176.4,21.0,0.0,75.6,0.0,332,120.0,40.0,0.0,0.0,1.0,0.0,11.0,42.0,5.0,0.0,21.0,0.0,0.0,23.2,31.6,14.9,10.9,5.0,3.2,58.0,1018.3,
2022-05-21,Saturday,May,2022,20,1526.8,490.6,151.2,0.0,0.0,22.8,0.0,30.4,163.8,46.2,4.2,72.0,0.0,546,121.0,36.0,0.0,0.0,6.0,0.0,8.0,39.0,11.0,1.0,20.0,0.0,0.0,17.2,22.5,9.8,13.4,4.0,3.7,57.0,1021.2,
2022-05-22,Sunday,May,2022,20,1295.8,453.19999999999993,126.0,0.0,0.0,11.4,0.0,60.8,180.6,42.0,0.0,32.4,0.0,479,111.0,30.0,0.0,0.0,3.0,0.0,16.0,43.0,10.0,0.0,9.0,0.0,8.8,16.9,25.0,7.9,11.2,5.0,1.4,61.0,1015.3,
2022-05-23,Monday,May,2022,21,781.8,123.6,25.2,0.0,0.0,0.0,0.0,11.4,54.6,25.2,0.0,7.2,0.0,260,30.0,6.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,0.0,2.0,0.0,5.5,17.0,22.7,11.9,2.6,8.0,2.1,76.0,1006.3,
2022-05-24,Tuesday,May,2022,21,1073.2,255.6,96.6,0.0,0.0,0.0,0.0,22.8,88.2,8.4,0.0,39.6,0.0,396,63.0,23.0,0.0,0.0,0.0,0.0,6.0,21.0,2.0,0.0,11.0,0.0,1.3,16.2,19.9,11.4,3.9,5.0,3.0,66.0,1007.6,
2022-05-25,Wednesday,May,2022,21,1077.7,255.2,71.4,0.0,0.0,0.0,0.0,26.6,109.2,8.4,0.0,39.6,0.0,391,63.0,17.0,0.0,0.0,0.0,0.0,7.0,26.0,2.0,0.0,11.0,0.0,0.0,15.8,21.0,10.6,8.4,4.0,1.9,58.0,1016.2,
2022-05-26,Thursday,May,2022,21,1395.95,270.2,100.8,0.0,0.0,0.0,0.0,15.2,117.6,4.2,0.0,32.4,0.0,503,66.0,24.0,0.0,0.0,0.0,0.0,4.0,28.0,1.0,0.0,9.0,0.0,0.0,15.1,19.6,9.0,7.2,4.0,3.2,64.0,1022.9,
2022-05-27,Friday,May,2022,21,1506.3,269.4,100.8,0.0,0.0,0.0,12.6,34.2,71.4,25.2,0.0,25.2,0.0,524,66.0,24.0,0.0,0.0,0.0,3.0,9.0,17.0,6.0,0.0,7.0,0.0,2.1,14.8,19.6,9.9,4.6,6.0,4.4,69.0,1021.9,
2022-05-28,Saturday,May,2022,21,1794.78,211.6,54.6,0.0,0.0,19.0,4.2,11.4,71.4,21.0,8.4,21.6,0.0,718,52.0,13.0,0.0,0.0,5.0,1.0,3.0,17.0,5.0,2.0,6.0,0.0,0.1,12.9,17.4,9.2,12.0,7.0,3.2,58.0,1019.8,
2022-05-29,Sunday,May,2022,21,1650.08,89.6,29.4,0.0,0.0,0.0,0.0,15.2,33.6,4.2,0.0,7.2,0.0,676,22.0,7.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,2.0,0.0,0.4,10.2,13.3,4.4,6.2,6.0,2.4,70.0,1013.3,
2022-05-30,Monday,May,2022,22,878.94,146.00000000000003,42.0,0.0,0.0,0.0,12.6,26.6,33.6,16.8,0.0,14.4,0.0,359,36.0,10.0,0.0,0.0,0.0,3.0,7.0,8.0,4.0,0.0,4.0,0.0,0.0,11.4,17.8,2.8,14.5,2.0,1.6,58.0,1011.9,
2022-05-31,Tuesday,May,2022,22,942.98,171.58,46.2,0.0,0.0,0.0,8.4,7.6,74.58,16.8,0.0,18.0,0.0,350,42.0,11.0,0.0,0.0,0.0,2.0,2.0,18.0,4.0,0.0,5.0,0.0,0.6,14.8,21.6,5.5,8.2,4.0,2.0,57.0,1012.1,
2022-06-01,Wednesday,June,2022,22,819.4,157.8,37.8,0.0,0.0,0.0,4.2,11.4,71.4,4.2,0.0,28.8,0.0,293,39.0,9.0,0.0,0.0,0.0,1.0,3.0,17.0,1.0,0.0,8.0,0.0,0.0,17.0,23.0,9.1,11.3,1.0,2.9,55.0,1014.4,
2022-06-02,Thursday,June,2022,22,1006.7,254.4,79.8,0.0,0.0,0.0,0.0,34.2,92.4,8.4,0.0,39.6,0.0,351,63.0,19.0,0.0,0.0,0.0,0.0,9.0,22.0,2.0,0.0,11.0,0.0,0.0,17.3,22.6,12.1,10.6,,2.2,53.0,1018.2,
2022-06-03,Friday,June,2022,22,1027.4,201.4,63.0,0.0,0.0,7.6,0.0,0.0,50.4,33.6,0.0,46.8,0.0,362,50.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,13.0,0.0,0.0,19.5,26.6,11.6,6.6,,1.3,68.0,1015.5,
2022-06-04,Saturday,June,2022,22,1358.65,395.4,67.2,0.0,0.0,22.8,184.8,22.8,37.8,42.0,0.0,18.0,0.0,491,96.0,16.0,0.0,0.0,6.0,44.0,6.0,9.0,10.0,0.0,5.0,0.0,13.5,18.7,24.0,13.0,8.0,,1.7,80.0,1017.1,
2022-06-05,Sunday,June,2022,22,1203.1,203.2,50.4,0.0,0.0,30.4,0.0,11.4,54.6,16.8,0.0,39.6,0.0,424,51.0,12.0,0.0,0.0,8.0,0.0,3.0,13.0,4.0,0.0,11.0,0.0,11.0,18.0,21.9,13.6,3.0,,3.0,83.0,1015.5,
2022-06-06,Monday,June,2022,23,1607.7,475.80000000000007,134.4,0.0,0.0,0.0,29.4,79.8,130.2,33.6,0.0,68.4,0.0,568,118.0,32.0,0.0,0.0,0.0,7.0,21.0,31.0,8.0,0.0,19.0,0.0,0.0,18.1,23.4,12.3,7.0,,2.8,68.0,1017.1,
2022-06-07,Tuesday,June,2022,23,1005.3,164.0,50.4,0.0,0.0,3.8,0.0,11.4,75.6,8.4,0.0,14.4,0.0,369,40.0,12.0,0.0,0.0,1.0,0.0,3.0,18.0,2.0,0.0,4.0,0.0,5.9,16.8,22.3,13.6,3.7,,1.6,73.0,1015.7,
2022-06-08,Wednesday,June,2022,23,870.8,155.4,46.2,0.0,0.0,3.8,0.0,7.6,58.8,21.0,0.0,18.0,0.0,348,38.0,11.0,0.0,0.0,1.0,0.0,2.0,14.0,5.0,0.0,5.0,0.0,2.8,16.2,22.7,11.5,5.9,,2.0,72.0,1011.2,
2022-06-09,Thursday,June,2022,23,947.2,111.4,33.6,0.0,0.0,7.6,0.0,0.0,50.4,12.6,0.0,7.2,0.0,346,27.0,8.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,15.3,20.1,10.0,6.9,,4.3,68.0,1014.6,
2022-06-10,Friday,June,2022,23,1106.2,240.8,99.8,0.0,0.0,7.6,0.0,15.2,63.0,33.6,0.0,21.6,0.0,450,59.0,24.0,0.0,0.0,2.0,0.0,4.0,15.0,8.0,0.0,6.0,0.0,0.0,16.7,23.1,8.2,14.8,,1.2,64.0,1022.9,
2022-06-11,Saturday,June,2022,23,1158.7,395.8,205.8,0.0,0.0,0.0,0.0,30.4,96.6,8.4,4.2,50.4,0.0,406,97.0,49.0,0.0,0.0,0.0,0.0,8.0,23.0,2.0,1.0,14.0,0.0,0.0,19.3,26.7,9.7,14.7,,1.4,60.0,1022.5,
2022-06-12,Sunday,June,2022,23,1090.7,485.2,159.6,0.0,0.0,7.6,0.0,57.0,147.0,67.2,0.0,46.8,0.0,409,119.0,38.0,0.0,0.0,2.0,0.0,15.0,35.0,16.0,0.0,13.0,0.0,9.2,21.3,28.3,12.0,13.1,,1.8,62.0,1020.2,
2022-06-13,Monday,June,2022,24,796.0,161.6,50.4,0.0,0.0,0.0,0.0,15.2,54.6,12.6,0.0,28.8,0.0,288,40.0,12.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,0.0,8.0,0.0,0.0,18.2,22.3,13.2,13.2,,3.4,59.0,1020.1,
2022-06-14,Tuesday,June,2022,24,994.8,342.0,75.6,0.0,0.0,7.6,0.0,26.6,155.4,33.6,0.0,43.2,0.0,357,84.0,18.0,0.0,0.0,2.0,0.0,7.0,37.0,8.0,0.0,12.0,0.0,0.0,17.9,24.5,9.5,14.4,,1.6,59.0,1020.5,
2022-06-15,Wednesday,June,2022,24,847.7,302.2,75.6,0.0,0.0,0.0,4.2,7.6,151.2,16.8,0.0,46.8,0.0,287,74.0,18.0,0.0,0.0,0.0,1.0,2.0,36.0,4.0,0.0,13.0,0.0,0.0,21.4,29.6,10.6,15.4,,1.4,51.0,1016.1,
2022-06-16,Thursday,June,2022,24,1110.25,538.8,134.4,0.0,0.0,15.2,0.0,41.8,180.6,84.0,0.0,82.8,0.0,387,133.0,32.0,0.0,0.0,4.0,0.0,11.0,43.0,20.0,0.0,23.0,0.0,0.0,21.6,27.6,13.3,13.0,,3.2,51.0,1017.5,
2022-06-17,Friday,June,2022,24,1142.6,444.0,109.2,0.0,0.0,3.8,0.0,30.4,184.8,29.4,0.0,86.4,0.0,409,110.0,26.0,0.0,0.0,1.0,0.0,8.0,44.0,7.0,0.0,24.0,0.0,0.0,20.9,27.7,12.4,15.1,,1.3,49.0,1023.0,
2022-06-18,Saturday,June,2022,24,1163.18,516.0,197.4,0.0,0.0,7.6,0.0,38.0,142.8,79.8,0.0,50.4,0.0,390,126.0,47.0,0.0,0.0,2.0,0.0,10.0,34.0,19.0,0.0,14.0,0.0,0.0,24.0,32.9,13.8,14.2,,1.4,53.0,1018.7,
2022-06-19,Sunday,June,2022,24,779.0,455.8,134.4,0.0,0.0,30.4,0.0,34.2,210.0,0.0,0.0,46.8,0.0,255,112.0,32.0,0.0,0.0,8.0,0.0,9.0,50.0,0.0,0.0,13.0,0.0,3.4,27.5,35.3,17.5,14.3,,2.8,44.0,1008.4,
2022-06-20,Monday,June,2022,25,758.9,267.6,109.2,0.0,0.0,0.0,29.4,22.8,50.4,12.6,0.0,43.2,0.0,281,66.0,26.0,0.0,0.0,0.0,7.0,6.0,12.0,3.0,0.0,12.0,0.0,0.3,21.0,27.5,14.4,6.1,,3.3,68.0,1010.8,
