date,day_of_week,month,year,week_of_year,Getränke_sales,Getränke_count,Coffee_sales,Coffee_count,Cappuccino_sales,Cappuccino_count,Flat White_sales,Flat White_count,Cappuccino groß_sales,Cappuccino groß_count,Caffé Latte_sales,Caffé Latte_count,Filterkaffee_sales,Filterkaffee_count,Caffé Latte doppelt_sales,Caffé Latte doppelt_count,Espresso Macchiato_sales,Espresso Macchiato_count,Espresso single_sales,Espresso single_count,Café Crème_sales,Café Crème_count,Doppio Macchiato_sales,Doppio Macchiato_count,Americano_sales,Americano_count,Hand Brew_sales,Hand Brew_count,Americano groß_sales,Americano groß_count,Café Crème groß_sales,Café Crème groß_count,Doppio_sales,Doppio_count,Extra Shot_sales,Extra Shot_count,Oat Cappu klein_sales,Oat Cappu klein_count,Oat Flat_sales,Oat Flat_count,Oat Cappu groß_sales,Oat Cappu groß_count,Oat Latte klein_sales,Oat Latte klein_count,Oat Latte groß_sales,Oat Latte groß_count,Hafer Cappuccino Groß_sales,Hafer Cappuccino Groß_count,Hafer Cappuccino_sales,Hafer Cappuccino_count,Hafer Flat White_sales,Hafer Flat White_count,Caffè Latte_sales,Caffè Latte_count,Caffè Latte Groß_sales,Caffè Latte Groß_count,Hafer Espresso Macchiato_sales,Hafer Espresso Macchiato_count,Hafer Caffè Latte_sales,Hafer Caffè Latte_count,Hafer Caffè Latte Groß_sales,Hafer Caffè Latte Groß_count,Decaf Caffè Latte Groß *_sales,Decaf Caffè Latte Groß *_count,Decaf Cappuccino *_sales,Decaf Cappuccino *_count,Decaf Flat White *_sales,Decaf Flat White *_count,Decaf Cappuccino Groß *_sales,Decaf Cappuccino Groß *_count,Decaf Caffè Latte *_sales,Decaf Caffè Latte *_count,Hafer Espresso Macchiato dopio_sales,Hafer Espresso Macchiato dopio_count,Decaf Espresso_sales,Decaf Espresso_count,Decaf doppio_sales,Decaf doppio_count,Decaf Espresso Macchiato *_sales,Decaf Espresso Macchiato *_count,Decaf Americano_sales,Decaf Americano_count,Decaf Espresso Macchiato dopio *_sales,Decaf Espresso Macchiato dopio *_count,Espresso Doppio Macchiato_sales,Espresso Doppio Macchiato_count,Espresso Doppio_sales,Espresso Doppio_count,Espresso Single_sales,Espresso Single_count,Decaf Cappuccino_sales,Decaf Cappuccino_count,Hafer Caffè Latte groß_sales,Hafer Caffè Latte groß_count,Decaf Caffè Latte_sales,Decaf Caffè Latte_count,Decaf Espresso Single_sales,Decaf Espresso Single_count,Hafer Espresso Macchiato groß_sales,Hafer Espresso Macchiato groß_count,Decaf Cappuccino Groß_sales,Decaf Cappuccino Groß_count,Decaf Flat White_sales,Decaf Flat White_count,Decaf Espresso Macchiato_sales,Decaf Espresso Macchiato_count,Decaf Caffè Latte Groß_sales,Decaf Caffè Latte Groß_count,Hafer Food Cappuccino_sales,Hafer Food Cappuccino_count,Hafer Food Flat White_sales,Hafer Food Flat White_count,Hafer Food Cappuccino groß_sales,Hafer Food Cappuccino groß_count,Hafer Food Caffe Latte groß_sales,Hafer Food Caffe Latte groß_count,Hafer Food Caffe Latte_sales,Hafer Food Caffe Latte_count,Decaf Americano Groß_sales,Decaf Americano Groß_count,Cappuccino HaferTetra_sales,Cappuccino HaferTetra_count,Cappuccino HaferTetra Groß_sales,Cappuccino HaferTetra Groß_count,Flat White HaferTetra_sales,Flat White HaferTetra_count,Caffe Latte HaferTetra_sales,Caffe Latte HaferTetra_count,Decaf Espresso Doppio_sales,Decaf Espresso Doppio_count,Decaf Espresso Macchiato Doppio_sales,Decaf Espresso Macchiato Doppio_count,Hafer Caffè Latte doppelt_sales,Hafer Caffè Latte doppelt_count,Hafer Espresso Macchiato doppelt_sales,Hafer Espresso Macchiato doppelt_count,Cá Phê Sūa dá_sales,Cá Phê Sūa dá_count,Cappuccino free_sales,Cappuccino free_count,Filterkaffee Free_sales,Filterkaffee Free_count,Café Latte Free_sales,Café Latte Free_count,Flat White Free_sales,Flat White Free_count,Americano Free_sales,Americano Free_count,_sales,_count,precipitation,temperature_mean,temperature_max,temperature_min,sunshine_duration,cloud_cover,wind_speed,humidity,pressure,snow_depth
2022-01-07,Friday,January,2022,1,985.6,408,855.4000000000002,252,193.8,57,98.8,26,63.0,15,46.8,13,39.0,15,4.0,1.0,19.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,13.0,9.2,2.0,21.0,7.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,11.0,132.6,39.0,64.6,17.0,0.0,0.0,0.0,0.0,2.4,1.0,39.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,0.0,18.2,7.0,13.2,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-4.0,20.0,-47.0,3.0,6.0,23.0,84.0,10201.0,0.0
2022-01-08,Saturday,January,2022,1,1164.721,521,1035.4353999999998,296,544.0,160,125.4,33,226.8,54,147.6,41,46.8,18,44.0,11.0,26.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,21.0,46.0,10.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4,27.0,275.4,81.0,98.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.6,6.0,35.2,16.0,6.8,2.0,32.0,8.0,14.4,4.0,0.0,0.0,3.0,1.0,12.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,39.0,3.0,11.0,7.0,37.0,76.0,10129.0,0.0
2022-01-10,Monday,January,2022,2,618.4,258,557.8000000000001,163,136.0,40,45.6,12,50.4,12,43.2,12,15.6,6,16.0,4.0,16.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,14.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,3.0,81.6,24.0,38.0,10.0,0.0,0.0,0.0,0.0,2.4,1.0,21.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.6,1.0,2.2,1.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,0.0,7.0,11.0,90.0,10194.0,0.0
2022-01-11,Tuesday,January,2022,2,461.4,241,449.2000000000001,130,98.6,29,41.8,11,50.4,12,36.0,10,13.0,5,8.0,2.0,14.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,4.0,4.6,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,9.0,61.2,18.0,22.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,6.6,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,-25.0,14.0,6.0,19.0,82.0,10327.0,0.0
2022-01-12,Wednesday,January,2022,2,817.2,335,732.3999999999997,215,166.6,49,30.4,8,71.4,17,10.8,3,33.8,13,20.0,5.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,4.6,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,7.0,146.2,43.0,57.0,15.0,0.0,0.0,0.0,0.0,4.8,2.0,50.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,26.0,10.0,8.8,4.0,6.8,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,12.0,-62.0,81.0,2.0,10.0,83.0,10394.0,0.0
2022-01-13,Thursday,January,2022,2,775.0,332,723.4000000000001,210,119.0,35,79.8,21,75.6,18,43.2,12,13.0,5,24.0,6.0,16.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,18.4,4.0,24.0,8.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,112.2,33.0,53.2,14.0,0.0,0.0,0.0,0.0,2.4,1.0,25.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,10.4,4.0,22.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,35.0,-50.0,78.0,5.0,9.0,83.0,10424.0,0.0
2022-01-14,Friday,January,2022,2,993.2,446,830.6,245,156.4,46,72.2,19,42.0,10,54.0,15,41.6,16,8.0,2.0,16.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,14.0,4.6,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,13.0,163.2,48.0,68.4,18.0,0.0,0.0,0.0,0.0,2.4,1.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.4,4.0,11.0,5.0,13.6,4.0,8.0,2.0,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,-43.0,82.0,1.0,10.0,83.0,10373.0,0.0
2022-01-15,Saturday,January,2022,2,1508.0,709,1347.2000000000005,390,265.2,78,106.4,28,155.4,37,93.6,26,44.2,17,56.0,14.0,31.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,18.0,4.6,1.0,27.0,9.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,23.0,204.0,60.0,110.2,29.0,0.0,0.0,0.0,0.0,7.2,3.0,25.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,13.0,5.0,28.6,13.0,0.0,0.0,8.0,2.0,10.8,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,45.0,-57.0,81.0,1.0,11.0,89.0,10307.0,0.0
2022-01-16,Sunday,January,2022,2,1128.8,600,1025.2,301,282.2,83,79.8,21,54.6,13,82.8,23,36.4,14,24.0,6.0,19.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,13.0,13.8,3.0,27.0,9.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,190.4,56.0,57.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.2,7.0,8.8,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,27.0,-50.0,19.0,7.0,17.0,87.0,10286.0,0.0
2022-01-17,Monday,January,2022,3,548.6,231,466.00000000000006,139,115.6,34,30.4,8,33.6,8,28.8,8,23.4,9,8.0,2.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,14.0,13.8,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,78.2,23.0,15.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.2,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,53.0,13.0,6.0,8.0,29.0,81.0,10346.0,0.0
2022-01-18,Tuesday,January,2022,3,599.6,295,553.5999999999999,162,119.0,35,30.4,8,63.0,15,25.2,7,28.6,11,20.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,8.0,9.2,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,4.0,85.0,25.0,45.6,12.0,0.0,0.0,0.0,0.0,2.4,1.0,28.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.4,4.0,8.8,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,56.0,0.0,16.0,7.0,21.0,85.0,10376.0,0.0
2022-01-19,Wednesday,January,2022,3,769.0,350,686.4000000000001,197,139.4,41,49.4,13,63.0,15,72.0,20,26.0,10,28.0,7.0,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,15.0,4.6,1.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,18.0,71.4,21.0,53.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,15.6,6.0,6.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,65.0,-40.0,64.0,4.0,24.0,78.0,10294.0,0.0
2022-01-20,Thursday,January,2022,3,547.8,206,500.4,147,105.4,31,38.0,10,50.4,12,21.6,6,28.6,11,20.0,5.0,16.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,6.0,13.8,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,9.0,44.2,13.0,34.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,13.0,5.0,8.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,41.0,-5.0,4.0,7.0,48.0,81.0,10269.0,0.0
2022-01-21,Friday,January,2022,3,718.0,282,653.1999999999999,194,136.0,40,49.4,13,33.6,8,36.0,10,36.4,14,20.0,5.0,9.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,11.0,9.2,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,7.0,132.6,39.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,15.0,5.0,5.2,2.0,8.8,4.0,17.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,-5.0,2.0,7.0,40.0,77.0,10335.0,0.0
2022-01-22,Saturday,January,2022,3,1210.2,491,1054.6,303,278.8,82,76.0,20,126.0,30,68.4,19,31.2,12,40.0,10.0,9.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,8.0,23.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,183.6,54.0,49.4,13.0,0.0,0.0,0.0,0.0,2.4,1.0,32.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,15.6,6.0,19.8,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,37.0,7.0,0.0,8.0,30.0,87.0,10345.0,0.0
2022-01-23,Sunday,January,2022,3,1007.6,430,873.1999999999997,251,180.2,53,117.8,31,92.4,22,61.2,17,7.8,3,16.0,4.0,7.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,12.0,13.8,3.0,24.0,8.0,0.0,0.0,0.0,0.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,17.0,108.8,32.0,57.0,15.0,0.0,0.0,0.0,0.0,2.4,1.0,28.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,13.0,5.0,15.4,7.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,48.0,-5.0,2.0,8.0,15.0,84.0,10356.0,0.0
2022-01-24,Monday,January,2022,4,745.8,343,677.4,203,119.0,35,72.2,19,63.0,15,39.6,11,31.2,12,24.0,6.0,16.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,14.0,9.2,2.0,21.0,7.0,0.0,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,9.0,98.6,29.0,34.2,9.0,0.0,0.0,0.0,0.0,2.4,1.0,10.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,10.4,4.0,24.2,11.0,0.0,0.0,4.0,1.0,3.6,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,-36.0,70.0,1.0,13.0,82.0,10346.0,0.0
2022-01-25,Tuesday,January,2022,4,763.6,366,712.4,212,187.0,55,64.6,17,50.4,12,21.6,6,33.8,13,20.0,5.0,19.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,11.0,4.6,1.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,95.2,28.0,30.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,15.0,5.0,15.6,6.0,13.2,6.0,6.8,2.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,44.0,-47.0,85.0,2.0,11.0,90.0,10341.0,0.0
