date,day_of_week,month,year,week_of_year,Getränke_sales,Coffee_sales,Cappuccino_sales,Flat White_sales,Cappuccino groß_sales,Caffé Latte_sales,Filterkaffee_sales,Caffé Latte doppelt_sales,Espresso Macchiato_sales,Espresso single_sales,Café Crème_sales,Doppio Macchiato_sales,Americano_sales,Hand Brew_sales,Americano groß_sales,Café Crème groß_sales,Doppio_sales,Extra Shot_sales,Oat Cappu klein_sales,Oat Flat_sales,Oat Cappu groß_sales,Oat Latte klein_sales,Oat Latte groß_sales,Hafer Cappuccino Groß_sales,Hafer Cappuccino_sales,Hafer Flat White_sales,Caffè Latte_sales,Caffè Latte Groß_sales,Hafer Espresso Macchiato_sales,Hafer Caffè Latte_sales,Hafer Caffè Latte Groß_sales,Decaf Caffè Latte Groß *_sales,Decaf Cappuccino *_sales,Decaf Flat White *_sales,Decaf Cappuccino Groß *_sales,Decaf Caffè Latte *_sales,Hafer Espresso Macchiato dopio_sales,Decaf Espresso_sales,Decaf doppio_sales,Decaf Espresso Macchiato *_sales,Decaf Americano_sales,Decaf Espresso Macchiato dopio *_sales,Espresso Doppio Macchiato_sales,Espresso Doppio_sales,Espresso Single_sales,Decaf Cappuccino_sales,Hafer Caffè Latte groß_sales,Decaf Caffè Latte_sales,Decaf Espresso Single_sales,Hafer Espresso Macchiato groß_sales,Decaf Cappuccino Groß_sales,Decaf Flat White_sales,Decaf Espresso Macchiato_sales,Decaf Caffè Latte Groß_sales,Hafer Food Cappuccino_sales,Hafer Food Flat White_sales,Hafer Food Cappuccino groß_sales,Hafer Food Caffe Latte groß_sales,Hafer Food Caffe Latte_sales,Decaf Americano Groß_sales,Cappuccino HaferTetra_sales,Cappuccino HaferTetra Groß_sales,Flat White HaferTetra_sales,Caffe Latte HaferTetra_sales,Decaf Espresso Doppio_sales,Decaf Espresso Macchiato Doppio_sales,Hafer Caffè Latte doppelt_sales,Hafer Espresso Macchiato doppelt_sales,Cá Phê Sūa dá_sales,Cappuccino free_sales,Filterkaffee Free_sales,Café Latte Free_sales,Flat White Free_sales,Americano Free_sales,_sales,Getränke_count,Coffee_count,Cappuccino_count,Flat White_count,Cappuccino groß_count,Caffé Latte_count,Filterkaffee_count,Caffé Latte doppelt_count,Espresso Macchiato_count,Espresso single_count,Café Crème_count,Doppio Macchiato_count,Americano_count,Hand Brew_count,Americano groß_count,Café Crème groß_count,Doppio_count,Extra Shot_count,Oat Cappu klein_count,Oat Flat_count,Oat Cappu groß_count,Oat Latte klein_count,Oat Latte groß_count,Hafer Cappuccino Groß_count,Hafer Cappuccino_count,Hafer Flat White_count,Caffè Latte_count,Caffè Latte Groß_count,Hafer Espresso Macchiato_count,Hafer Caffè Latte_count,Hafer Caffè Latte Groß_count,Decaf Caffè Latte Groß *_count,Decaf Cappuccino *_count,Decaf Flat White *_count,Decaf Cappuccino Groß *_count,Decaf Caffè Latte *_count,Hafer Espresso Macchiato dopio_count,Decaf Espresso_count,Decaf doppio_count,Decaf Espresso Macchiato *_count,Decaf Americano_count,Decaf Espresso Macchiato dopio *_count,Espresso Doppio Macchiato_count,Espresso Doppio_count,Espresso Single_count,Decaf Cappuccino_count,Hafer Caffè Latte groß_count,Decaf Caffè Latte_count,Decaf Espresso Single_count,Hafer Espresso Macchiato groß_count,Decaf Cappuccino Groß_count,Decaf Flat White_count,Decaf Espresso Macchiato_count,Decaf Caffè Latte Groß_count,Hafer Food Cappuccino_count,Hafer Food Flat White_count,Hafer Food Cappuccino groß_count,Hafer Food Caffe Latte groß_count,Hafer Food Caffe Latte_count,Decaf Americano Groß_count,Cappuccino HaferTetra_count,Cappuccino HaferTetra Groß_count,Flat White HaferTetra_count,Caffe Latte HaferTetra_count,Decaf Espresso Doppio_count,Decaf Espresso Macchiato Doppio_count,Hafer Caffè Latte doppelt_count,Hafer Espresso Macchiato doppelt_count,Cá Phê Sūa dá_count,Cappuccino free_count,Filterkaffee Free_count,Café Latte Free_count,Flat White Free_count,Americano Free_count,_count
2022-01-31,Monday,January,2022,5,575.2,528.2,156.40,19.00,54.60,25.20,13.00,24.00,4.80,0.0,0.0,0.0,44.80,9.20,12.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,29.40,57.80,30.40,0.0,0.0,4.80,10.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,7.80,17.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,157,46,5,13,7,5,6,2,0.0,0.0,0.0,16,2,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7,17,8,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,Tuesday,February,2022,5,540.9,492.8,78.20,41.80,37.80,32.40,20.80,8.00,12.00,0.0,0.0,0.0,22.40,18.40,15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.60,44.20,41.80,0.0,0.0,0.0,25.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,7.80,13.20,3.40,0.0,0.0,0.0,0.0,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,143,23,11,9,9,8,2,5,0.0,0.0,0.0,8,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,11,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,Wednesday,February,2022,5,542.4,483.8,119.00,34.20,63.00,18.00,13.00,12.00,4.80,0.0,0.0,0.0,19.60,9.20,15.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.40,40.80,38.00,0.0,0.0,0.0,32.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,11.00,13.60,4.00,0.0,0.0,0.0,4.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,138,35,9,15,5,5,3,2,0.0,0.0,0.0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,12,10,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,Thursday,February,2022,5,673.0,638.3999999999999,142.80,45.60,63.00,36.00,15.60,24.00,12.00,0.0,0.0,0.0,39.20,4.60,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.80,105.40,53.20,0.0,0.0,0.0,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,7.80,8.80,3.40,0.0,0.0,0.0,3.00,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,185,42,12,15,10,6,6,5,0.0,0.0,0.0,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31,14,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,Friday,February,2022,5,868.8,795.2,193.80,68.40,54.60,36.00,36.40,12.00,16.80,0.0,0.0,0.0,44.80,18.40,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00,115.60,76.00,0.0,0.0,0.0,46.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20,15.40,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,232,57,18,13,10,14,3,7,0.0,0.0,0.0,16,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,34,20,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,Saturday,February,2022,5,1896.2,1682.6,384.20,167.20,163.80,111.60,59.80,36.00,28.80,0.0,0.0,0.0,92.40,46.00,30.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.00,255.00,91.20,0.0,0.0,7.20,39.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00,20.80,19.80,10.20,8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984,488,113,44,39,31,23,9,12,0.0,0.0,0.0,33,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,24,0.0,0.0,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,9,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,Sunday,February,2022,5,968.0,832.0,231.20,106.40,67.20,46.80,46.80,24.00,9.60,0.0,0.0,0.0,30.80,4.60,18.00,0.0,0.0,1.20,0.0,0.0,0.0,0.0,0.0,42.00,105.40,41.80,0.0,0.0,2.40,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,10.40,11.00,0.0,12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,244,68,28,16,13,18,6,4,0.0,0.0,0.0,11,1,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,10,31,11,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,Monday,February,2022,6,561.0,521.6,115.60,38.00,46.20,39.60,23.40,16.00,16.80,0.0,0.0,0.0,30.80,9.20,12.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00,54.40,45.60,0.0,0.0,2.40,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60,8.80,0.0,8.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,152,34,10,11,11,9,4,7,0.0,0.0,0.0,11,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,16,12,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,Tuesday,February,2022,6,1002.2,917.0000000000001,217.60,98.80,96.60,39.60,41.60,24.00,19.20,0.0,0.0,0.0,33.60,4.60,18.00,0.0,0.0,1.20,0.0,0.0,0.0,0.0,0.0,29.40,119.00,68.40,0.0,0.0,2.40,32.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00,18.20,15.40,0.0,12.00,0.0,0.0,3.00,0.0,0.0,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,270,64,26,23,11,16,6,8,0.0,0.0,0.0,12,1,6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,7,35,18,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,7,0.0,3,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,Wednesday,February,2022,6,1207.2,1018.6000000000001,258.40,83.60,92.40,79.20,33.80,20.00,21.60,0.0,0.0,0.0,39.20,23.00,27.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.40,132.60,57.00,0.0,0.0,7.20,54.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,13.00,24.20,0.0,8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,299,76,22,22,22,13,5,9,0.0,0.0,0.0,14,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,39,15,0.0,0.0,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,11,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,Thursday,February,2022,6,1023.6,927.9999999999999,238.00,83.60,92.40,61.20,41.60,16.00,16.80,0.0,0.0,0.0,47.60,23.00,9.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40,136.00,49.40,0.0,0.0,2.40,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,13.00,24.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,272,70,22,22,17,16,4,7,0.0,0.0,0.0,17,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,40,13,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,Friday,February,2022,6,941.6,883.0,193.80,49.40,58.80,57.60,36.40,16.00,31.20,0.0,0.0,0.0,42.00,9.20,39.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.20,146.20,79.80,0.0,0.0,0.0,7.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00,18.20,19.80,10.20,4.00,7.20,0.0,0.0,0.0,3.80,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,263,57,13,14,16,14,4,13,0.0,0.0,0.0,15,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,21,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,9,3,1,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,Saturday,February,2022,6,1874.2,1577.4,462.40,136.80,151.20,100.80,75.40,28.00,7.20,0.0,0.0,0.0,50.40,32.20,30.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,88.20,176.80,106.40,0.0,0.0,9.60,46.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,18.20,22.00,3.40,16.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,456,136,36,36,28,29,7,3,0.0,0.0,0.0,18,7,10,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,21,52,28,0.0,0.0,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,10,1,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,Sunday,February,2022,6,1856.9592,1620.0357999999999,523.60,186.20,226.80,100.80,75.40,48.00,36.00,0.0,0.0,0.0,117.60,36.80,66.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,130.20,289.00,140.60,0.0,0.0,2.40,61.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00,28.60,24.20,20.40,32.00,3.60,0.0,3.00,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880,472,154,49,54,28,29,12,15,0.0,0.0,0.0,42,8,22,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,31,85,37,0.0,0.0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,11,6,8,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,Tuesday,February,2022,7,763.6,665.5999999999998,132.60,26.60,79.80,50.40,26.00,24.00,7.20,0.0,0.0,0.0,25.20,4.60,24.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00,105.40,57.00,0.0,0.0,0.0,28.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,20.80,8.80,3.40,8.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,194,39,7,19,14,10,6,3,0.0,0.0,0.0,9,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31,15,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,Wednesday,February,2022,7,690.2,616.0,153.00,60.80,71.40,18.00,15.60,8.00,4.80,0.0,0.0,0.0,36.40,0.0,6.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.20,88.40,22.80,0.0,0.0,0.0,14.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,10.40,13.20,6.80,16.00,3.60,0.0,0.0,4.20,0.0,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,178,45,16,17,5,6,2,2,0.0,0.0,0.0,13,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,26,6,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,2,4,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,Thursday,February,2022,7,955.6,862.1999999999999,146.20,72.20,50.40,54.00,41.60,20.00,21.60,0.0,0.0,0.0,39.20,13.80,24.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,42.00,170.00,60.80,0.0,0.0,4.80,36.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,0.0,15.00,23.40,13.20,0.0,4.00,3.60,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,257,43,19,12,15,16,5,9,0.0,0.0,0.0,14,3,8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,10,50,16,0.0,0.0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5,9,6,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,Friday,February,2022,7,1111.8,1000.0,244.80,76.00,92.40,68.40,41.60,24.00,4.80,0.0,0.0,0.0,28.00,9.20,24.00,0.0,0.0,1.20,0.0,0.0,0.0,0.0,0.0,33.60,200.60,68.40,0.0,0.0,2.40,32.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00,7.80,15.40,0.0,4.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,292,72,20,22,19,16,6,2,0.0,0.0,0.0,10,2,8,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,8,59,18,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,7,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,Saturday,February,2022,7,1936.2,1719.8,306.00,205.20,172.20,140.40,46.80,48.00,28.80,0.0,0.0,0.0,95.20,18.40,27.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,88.20,244.80,159.60,0.0,0.0,2.40,43.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80,0.0,18.00,20.80,24.20,3.40,20.00,0.0,0.0,0.0,0.0,3.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880,495,90,54,41,39,18,12,12,0.0,0.0,0.0,34,4,9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,21,72,42,0.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6,8,11,1,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,Sunday,February,2022,7,1165.65,1008.25,234.60,79.80,109.20,54.00,46.80,12.00,9.60,0.0,0.0,0.0,33.60,32.20,12.00,0.0,0.0,0.60,0.0,0.0,0.0,0.0,0.0,75.60,153.00,82.65,0.0,0.0,2.40,28.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,13.00,15.40,0.0,4.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,290,69,21,26,15,18,3,4,0.0,0.0,0.0,12,7,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,18,45,22,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
